dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,Big4
2016-04-01T06:26:48Z,2018-06-22T18:24:52Z,1201 W Sugar Creek Rd,Fast Food Restaurant,Charlotte,US,us/nc/charlotte/1201wsugarcreekrd/-1161002137,35.276965999999994,-80.794009,McDonald's,28213,NC,McDonalds
2017-09-04T07:32:44Z,2018-06-22T18:24:51Z,110 Morganton Blvd SW,Fast Food Restaurant,Lenoir,US,us/nc/lenoir/110morgantonblvdsw/-1161002137,35.91401,-81.527586,McDonald's,28645,NC,McDonalds
2018-01-21T18:38:46Z,2018-06-22T18:24:51Z,11401 Highway 49,Fast Food Restaurant,Gulfport,US,us/ms/gulfport/11401highway49/-1161002137,30.450438000000002,-89.103813,McDonald's,39503,MS,McDonalds
2016-03-31T02:13:25Z,2018-06-22T18:24:46Z,1035 N Wendover Rd,Fast Food Restaurant,Charlotte,US,us/nc/charlotte/1035nwendoverrd/-1161002137,35.19287,-80.795726,McDonald's,28211,NC,McDonalds
2018-01-23T05:45:40Z,2018-06-22T18:24:44Z,1010 N State St,Fast Food Restaurant,Jackson,US,us/ms/jackson/1010nstatest/-1161002137,32.31227,-90.177959,McDonald's,39202,MS,McDonalds
2017-06-30T02:14:24Z,2018-06-22T18:24:41Z,1000 High Point St,Fast Food Restaurants,Randleman,US,us/nc/randleman/1000highpointst/-1161002137,35.822904,-79.822825,McDonald's,27317,NC,McDonalds
2016-12-13T04:53:48Z,2018-06-22T18:24:33Z,1500 Western Blvd,Fast Food Restaurants,Tarboro,US,us/nc/tarboro/1500westernblvd/-1161002137,35.905248,-77.562595,McDonald's,27886,NC,McDonalds
2016-05-06T06:48:15Z,2018-06-22T18:24:06Z,1315 Monmouth St,Fast Food Restaurant,Independence,US,us/or/independence/1315monmouthst/-1161002137,44.851161,-123.204255,McDonald's,97351,OR,McDonalds
2016-04-01T06:56:17Z,2018-06-22T18:24:05Z,2101 Cascade Ave,Fast Food Restaurants,Hood River,US,us/or/hoodriver/2101cascadeave/-1161002137,45.709696,-121.532872,McDonald's,97031,OR,McDonalds
2016-04-01T06:56:20Z,2018-06-22T18:24:05Z,1049 E Marina Way,Fast Food Restaurant,Hood River,US,us/or/hoodriver/1049emarinaway/-1161002137,45.711475,-121.499772,McDonald's,97031,OR,McDonalds
2015-11-02T17:32:52Z,2018-06-22T18:24:03Z,900 SW Highland Dr,Fast Food Restaurant Gresham-Centennial,Gresham,US,us/or/gresham/900swhighlanddr/-1161002137,45.489761,-122.475544,McDonald's,97080,OR,McDonalds
2015-10-23T03:30:43Z,2018-06-22T18:24:03Z,4706 Portland Rd NE,Fast Food Restaurants,Salem,US,us/or/salem/4706portlandrdne/-1161002137,44.990019000000004,-122.987467,McDonald's,97305,OR,McDonalds
2015-10-23T03:20:59Z,2018-06-22T18:24:01Z,820 E Berkeley St,Fast Food,Gladstone,US,us/or/gladstone/820eberkeleyst/-1161002137,45.383196999999996,-122.58201000000001,McDonald's,97027,OR,McDonalds
2016-03-21T00:02:38Z,2018-06-22T18:24:01Z,204 NE Beacon Dr,Fast Food,Grants Pass,US,us/or/grantspass/204nebeacondr/-1161002137,42.437441,-123.30773300000001,McDonald's,97526,OR,McDonalds
2016-03-21T00:09:45Z,2018-06-22T18:23:59Z,2060 Highway 101,Fast Food Restaurant,Florence,US,us/or/florence/2060highway101/-1161002137,43.974385999999996,-124.097926,McDonald's,97439,OR,McDonalds
2016-04-01T06:57:38Z,2018-06-22T18:23:57Z,3555 W 11th Ave,Fast Food Restaurants,Eugene,US,us/or/eugene/3555w11thave/-1161002137,44.048015,-123.14583400000001,McDonald's,97402,OR,McDonalds
2016-04-01T06:57:37Z,2018-06-22T18:23:57Z,55 River Ave,Fast Food Restaurant,Eugene,US,us/or/eugene/55riverave/-1161002137,44.095702,-123.12668700000002,McDonald's,97404,OR,McDonalds
2016-04-02T05:03:39Z,2018-06-22T18:23:54Z,300 NW 3rd St,Fast food restaurants,Corvallis,US,us/or/corvallis/300nw3rdst/-1161002137,44.566313,-123.259904,McDonald's,97330,OR,McDonalds
2017-08-05T15:09:58Z,2018-06-22T18:23:54Z,772 S Broadway,Fast Food,Coos Bay,US,us/or/coosbay/772sbroadway/-1161002137,43.361532000000004,-124.213226,McDonald's,97420,OR,McDonalds
2016-04-02T04:15:26Z,2018-06-22T18:23:51Z,220 SW Century Dr,Fast Food,Bend,US,us/or/bend/220swcenturydr/-1161002137,44.048984000000004,-121.331653,McDonald's,97702,OR,McDonalds
2016-04-02T04:20:07Z,2018-06-22T18:23:50Z,20120 Pinebrook Blvd,Fast Food Restaurant,Bend,US,us/or/bend/20120pinebrookblvd/-1161002137,44.020936,-121.32456599999999,McDonald's,97702,OR,McDonalds
2015-10-23T02:26:38Z,2018-06-22T18:23:47Z,645 Marine Dr,Fast Food,Astoria,US,us/or/astoria/645marinedr/-1161002137,46.190432,-123.836124,McDonald's,97103,OR,McDonalds
2016-04-01T06:58:03Z,2018-06-22T18:23:46Z,3232 Pacific Blvd SE,Fast food restaurants,Albany,US,us/or/albany/3232pacificblvdse/-1161002137,44.642616,-123.06475900000001,McDonald's,97321,OR,McDonalds
2017-07-19T17:41:42Z,2018-06-22T18:23:44Z,526 E 2nd St,Fast Food,Winner,US,us/sd/winner/526e2ndst/-1161002137,43.376558,-99.85068299999999,McDonald's,57580,SD,McDonalds
2017-07-19T17:41:24Z,2018-06-22T18:23:43Z,702 N Dakota St,Fast Food Restaurants,Vermillion,US,us/sd/vermillion/702ndakotast/-1161002137,42.788466,-96.929214,McDonald's,57069,SD,McDonalds
2016-10-18T03:24:57Z,2018-06-22T18:23:43Z,3209 S Louise Ave,Fast Food Restaurant,Sioux Falls,US,us/sd/siouxfalls/3209slouiseave/-1161002137,43.516712,-96.771109,McDonald's,57106,SD,McDonalds
2017-09-01T22:19:13Z,2018-06-22T18:23:43Z,820 35th Cir SE,Fast Food Restaurants,Watertown,US,us/sd/watertown/82035thcirse/-1161002137,44.89069,-97.060755,McDonald's,57201,SD,McDonalds
2016-04-04T04:19:01Z,2018-06-22T18:23:42Z,131 Ryan Rd,Fast Food Restaurant,Spearfish,US,us/sd/spearfish/131ryanrd/-1161002137,44.501289,-103.860878,McDonald's,57783,SD,McDonalds
2016-12-13T03:53:44Z,2018-06-22T18:23:39Z,3101 E 26th St,Fast Food Restaurant,Sioux Falls,US,us/sd/siouxfalls/3101e26thst/-1161002137,43.529298,-96.688086,McDonald's,57103,SD,McDonalds
2016-12-13T03:53:45Z,2018-06-22T18:23:38Z,4000 W 41st St,Fast Food Restaurant,Sioux Falls,US,us/sd/siouxfalls/4000w41stst/-1161002137,43.514831,-96.77452,McDonald's,57106,SD,McDonalds
2017-07-06T18:07:17Z,2018-06-22T18:23:38Z,2223 W Main St,Fast Food,Rapid City,US,us/sd/rapidcity/2223wmainst/-1161002137,44.081793,-103.256176,McDonald's,57702,SD,McDonalds
2017-07-20T15:18:02Z,2018-06-22T18:23:37Z,1200 N Lacrosse St,Fast Food Restaurant,Rapid City,US,us/sd/rapidcity/1200nlacrossest/-1161002137,44.097617,-103.201638,McDonald's,57701,SD,McDonalds
2015-10-20T00:18:25Z,2018-06-22T18:23:37Z,3919 Cheyenne Blvd,Fast Food,Rapid City,US,us/sd/rapidcity/3919cheyenneblvd/-1161002137,44.09567,-103.150262,McDonald's,57703,SD,McDonalds
2017-07-19T17:41:16Z,2018-06-22T18:23:36Z,610 W Sioux Ave,Fast Food,Pierre,US,us/sd/pierre/610wsiouxave/-1161002137,44.370576,-100.360388,McDonald's,57501,SD,McDonalds
2017-09-01T08:20:34Z,2018-06-22T18:23:35Z,200 S Main St,Fast Food Restaurant,Chamberlain,US,us/sd/chamberlain/200smainst/-1161002137,43.809754,-99.331061,McDonald's,57325,SD,McDonalds
2016-06-20T17:24:37Z,2018-06-22T18:23:34Z,4817 Highway 29 S,Fast Food Restaurant and Mexican Restaurant,Alexandria,US,us/mn/alexandria/4817highway29s/-864103396,45.942085,-95.312621,Taco Bell,56308,MN,Taco Bell
2016-10-18T03:39:09Z,2018-06-22T18:23:34Z,1605 6th St,Fast Food Restaurants,Brookings,US,us/sd/brookings/16056thst/-1161002137,44.311492,-96.778289,McDonald's,57006,SD,McDonalds
2017-06-27T05:55:40Z,2018-06-22T18:23:31Z,7295 University Ave NE,Fast Food,Minneapolis,US,us/mn/minneapolis/7295universityavene/-864103396,45.100401,-93.261821,Taco Bell,55432,MN,Taco Bell
2016-10-20T07:04:41Z,2018-06-22T18:23:17Z,975 W 78th St,Fast Food Restaurant and Mexican Restaurant,Chanhassen,US,us/mn/chanhassen/975w78thst/-864103396,44.862427000000004,-93.545212,Taco Bell,55317,MN,Taco Bell
2016-03-10T18:52:05Z,2018-06-22T18:23:17Z,9230 Lyndale Ave S,Fast Food Restaurants,Minneapolis,US,us/mn/minneapolis/9230lyndaleaves/-864103396,44.836406,-93.289271,Taco Bell,55420,MN,Taco Bell
2017-07-24T20:51:26Z,2018-06-22T18:23:14Z,4141 Mormon Coulee Ct,Fast Food Restaurant,La Crosse,US,us/wi/lacrosse/4141mormoncouleect/-864103396,43.773454,-91.217936,Taco Bell,54601,WI,Taco Bell
2016-04-02T03:50:08Z,2018-06-22T18:23:12Z,291 County Road 10 Ne,Fast Food Restaurant,Minneapolis,US,us/mn/minneapolis/291countyroad10ne/-864103396,45.129052,-93.257356,Taco Bell,55434,MN,Taco Bell
2016-03-22T19:16:01Z,2018-06-22T18:23:10Z,1940 Suburban Ave,Fast Food Restaurant,Saint Paul,US,us/mn/saintpaul/1940suburbanave/-864103396,44.949379,-93.018372,Taco Bell,55119,MN,Taco Bell
2015-10-30T20:25:51Z,2018-06-22T18:23:10Z,215 E Lake St,Fast Food Restaurant,Minneapolis,US,us/mn/minneapolis/215elakest/-864103396,44.947993,-93.273227,Taco Bell,55408,MN,Taco Bell
2016-06-04T20:26:52Z,2018-06-22T18:23:09Z,1901 Highway 13 W,Fast Food Restaurant and Mexican Restaurant Highland,Burnsville,US,us/mn/burnsville/1901highway13w/-864103396,44.772818,-93.305195,Taco Bell,55337,MN,Taco Bell
2017-06-19T15:43:34Z,2018-06-22T18:23:08Z,1101 Larpenteur Ave W,Fast Food Restaurant,Saint Paul,US,us/mn/saintpaul/1101larpenteuravew/-864103396,44.992290000000004,-93.146918,Taco Bell,55113,MN,Taco Bell
2015-11-20T18:47:16Z,2018-06-22T18:23:05Z,14040 Highway 13 S,Fast Food Restaurant,Savage,US,us/mn/savage/14040highway13s/-864103396,44.748779,-93.380588,Taco Bell,55378,MN,Taco Bell
2015-10-24T00:19:50Z,2018-06-22T18:21:28Z,1282 S Boston Rd,Fast food restaurants,Danville,US,us/va/danville/1282sbostonrd/-2061630068,36.582443,-79.351877,Burger King,24540,VA,Burger King
2015-10-23T03:03:38Z,2018-06-22T18:20:37Z,290 E Compton Blvd,Fast food restaurants,Compton,US,us/ca/compton/290ecomptonblvd/-2061630068,33.895706,-118.22063,Burger King,90220,CA,Burger King
2016-06-08T16:18:39Z,2018-06-22T18:20:24Z,619 Broadway,Fast Food,Chula Vista,US,us/ca/chulavista/619broadway/-1161002137,32.626971999999995,-117.08742,McDonald's,91910,CA,McDonalds
2015-11-09T08:40:23Z,2018-06-22T18:20:20Z,6706 Clinton Hwy,Fast Food Restaurant,Knoxville,US,us/tn/knoxville/6706clintonhwy/-2061630068,36.006910999999995,-84.01808100000001,Burger King,37912,TN,Burger King
2016-04-02T04:03:37Z,2018-06-22T18:20:16Z,8030 Greenback Ln,Fast Food Restaurant,Citrus Heights,US,us/ca/citrusheights/8030greenbackln/-2061630068,38.677958000000004,-121.2652,Burger King,95610,CA,Burger King
2016-11-02T17:17:05Z,2018-06-22T18:20:12Z,236 N Humboldt Ave,Fast Food Restaurants,Willows,US,us/ca/willows/236nhumboldtave/-1161002137,39.52263,-122.21168,McDonald's,95988,CA,McDonalds
2016-03-31T02:44:37Z,2018-06-22T18:19:59Z,2757 Castro Valley Blvd,Fast food restaurants,Castro Valley,US,us/ca/castrovalley/2757castrovalleyblvd/-2061630068,37.694563,-122.08545500000001,Burger King,94546,CA,Burger King
2016-03-31T02:37:38Z,2018-06-22T18:19:55Z,49 W Hamilton Ave,Fast food restaurants,Campbell,US,us/ca/campbell/49whamiltonave/-2061630068,37.294339,-121.95087099999999,Burger King,95008,CA,Burger King
2016-06-20T15:35:11Z,2018-06-22T18:19:40Z,7201 Fair Oaks Blvd,Fast Food Restaurant and Burger Joint,Carmichael,US,us/ca/carmichael/7201fairoaksblvd/-2061630068,38.632,-121.3288,Burger King,95608,CA,Burger King
2016-04-04T07:25:02Z,2018-06-22T18:19:23Z,815 Chappel Dr,fast food restaurant,Spanish Fork,US,us/ut/spanishfork/815chappeldr/-2061630068,40.123976,-111.642624,Burger King,84660,UT,Burger King
2015-10-23T01:53:59Z,2018-06-22T18:19:16Z,1720 Park Ave,Fast Food Restaurant,Park City,US,us/ut/parkcity/1720parkave/-2061630068,40.658326,-111.507084,Burger King,84060,UT,Burger King
2015-10-23T02:59:10Z,2018-06-22T18:19:14Z,8304 El Camino Real,Fast food restaurants,Atascadero,US,us/ca/atascadero/8304elcaminoreal/-2061630068,35.474274,-120.654576,Burger King,93422,CA,Burger King
2015-06-19T21:02:13Z,2018-06-22T18:19:10Z,803 N Main St,Fast food restaurants,Layton,US,us/ut/layton/803nmainst/-2061630068,41.072556,-111.978598,Burger King,84041,UT,Burger King
2015-10-23T00:55:50Z,2018-06-22T18:19:08Z,687 W State St,Fast Food Restaurant,Hurricane,US,us/ut/hurricane/687wstatest/-2061630068,37.176458000000004,-113.300377,Burger King,84737,UT,Burger King
2015-10-23T02:51:48Z,2018-06-22T18:19:05Z,828 Southampton Rd,Fast Food Restaurant,Benicia,US,us/ca/benicia/828southamptonrd/-2061630068,38.06753,-122.16833700000001,Burger King,94510,CA,Burger King
2016-04-01T06:53:05Z,2018-06-22T18:19:00Z,515 E Main St,Fast Food Restaurant and Burger Joint,Uvalde,US,us/tx/uvalde/515emainst/-2061630068,29.21207,-99.778349,Burger King,78801,TX,Burger King
2016-05-21T01:58:21Z,2018-06-22T18:18:59Z,1540 E Main St,Fast Food Restaurant and Burger Joint,Barstow,US,us/ca/barstow/1540emainst/-2061630068,34.891771999999996,-117.001755,Burger King,92311,CA,Burger King
2016-03-28T05:33:18Z,2018-06-22T18:18:57Z,10134 Artesia Blvd,Fast Food Restaurant,Bellflower,US,us/ca/bellflower/10134artesiablvd/-2061630068,33.872425,-118.118195,Burger King,90706,CA,Burger King
2015-10-28T16:25:53Z,2018-06-22T18:18:52Z,1213 N Travis St,Fast Food Restaurants,Sherman,US,us/tx/sherman/1213ntravisst/-2061630068,33.645878,-96.612181,Burger King,75090,TX,Burger King
2014-10-25T15:02:46Z,2018-06-22T18:18:42Z,14130 Ramona Blvd,Fast food restaurants,Baldwin Park,US,us/ca/baldwinpark/14130ramonablvd/-2061630068,34.084903999999995,-117.965034,Burger King,91706,CA,Burger King
2016-03-29T04:57:59Z,2018-06-22T18:18:35Z,17601 Halsted St,Fast Food,Homewood,US,us/il/homewood/17601halstedst/-864103396,41.569334999999995,-87.63619200000001,Taco Bell,60430,IL,Taco Bell
2015-10-23T03:24:10Z,2018-06-22T18:18:27Z,3605 E 18th St,Fast Food Restaurant,Antioch,US,us/ca/antioch/3605e18thst/-2061630068,38.00562,-121.755602,Burger King,94509,CA,Burger King
2017-07-01T00:54:54Z,2018-06-22T18:18:18Z,306 W Rollins Rd,Fast Food Restaurants,Round Lake,US,us/il/roundlake/306wrollinsrd/-864103396,42.379366999999995,-88.090594,Taco Bell,60073,IL,Taco Bell
2016-04-02T05:44:17Z,2018-06-22T18:18:16Z,2182 S Perryville Rd,Fast Food Restaurant,Rockford,US,us/il/rockford/2182sperryvillerd/-864103396,42.242169,-88.979761,Taco Bell,61112,IL,Taco Bell
2015-10-23T00:55:17Z,2018-06-22T18:18:15Z,10710 N Main St,Fast Food Restaurants,Richmond,US,us/il/richmond/10710nmainst/-864103396,42.481615999999995,-88.306089,Taco Bell,60071,IL,Taco Bell
2015-10-23T01:51:35Z,2018-06-22T18:18:14Z,5257 Trompeter Rd,Fast Food Restaurant,Peru,US,us/il/peru/5257trompeterrd/-864103396,41.369912,-89.127509,Taco Bell,61354,IL,Taco Bell
2017-06-19T15:49:00Z,2018-06-22T18:18:14Z,3101 N Sterling Ave,Fast Food,Peoria,US,us/il/peoria/3101nsterlingave/-864103396,40.725904,-89.63255699999999,Taco Bell,61604,IL,Taco Bell
2016-03-27T05:29:01Z,2018-06-22T18:18:13Z,7601 W 111th St,Fast Food Restaurants,Palos Hills,US,us/il/paloshills/7601w111thst/-864103396,41.689687,-87.807139,Taco Bell,60465,IL,Taco Bell
2017-07-21T15:44:23Z,2018-06-22T18:18:13Z,1920 Court St,Fast Food Restaurants,Pekin,US,us/il/pekin/1920courtst/-864103396,40.560185,-89.620775,Taco Bell,61554,IL,Taco Bell
2015-10-23T00:22:02Z,2018-06-22T18:18:12Z,534 Crawford Rd,Fast Food Restaurant,Belton,US,us/sc/belton/534crawfordrd/-1161002137,34.582264,-82.47881,McDonald's,29627,SC,McDonalds
2016-08-25T17:19:26Z,2018-06-22T18:18:11Z,2222 Green Bay Rd,Fast Food,North Chicago,US,us/il/northchicago/2222greenbayrd/-864103396,42.318766,-87.86646999999999,Taco Bell,60064,IL,Taco Bell
2015-10-24T00:24:16Z,2018-06-22T18:18:11Z,1527 E College Ave,Fast Food,Normal,US,us/il/normal/1527ecollegeave/-864103396,40.510327000000004,-88.959485,Taco Bell,61761,IL,Taco Bell
2016-03-25T03:02:35Z,2018-06-22T18:18:10Z,7535 N Harlem Ave,Fast Food Restaurant,Niles,US,us/il/niles/7535nharlemave/-864103396,42.017637,-87.80654799999999,Taco Bell,60714,IL,Taco Bell
2017-07-21T15:44:26Z,2018-06-22T18:18:10Z,100 W Ashland St,Fast Food Restaurant,Morton,US,us/il/morton/100washlandst/-864103396,40.625831,-89.464451,Taco Bell,61550,IL,Taco Bell
2016-03-29T05:04:29Z,2018-06-22T18:18:07Z,1950 Douglas Rd,Fast Food Restaurants,Montgomery,US,us/il/montgomery/1950douglasrd/-864103396,41.71974,-88.319428,Taco Bell,60538,IL,Taco Bell
2016-06-20T17:18:22Z,2018-06-22T18:18:07Z,4650 16th St,Fast Food,Moline,US,us/il/moline/465016thst/-864103396,41.466328999999995,-90.507118,Taco Bell,61265,IL,Taco Bell
2015-10-23T22:43:38Z,2018-06-22T18:18:01Z,7878 Pocomoke Dr,Fast Food Restaurants,Jessup,US,us/md/jessup/7878pocomokedr/-1161002137,39.167615999999995,-76.783963,McDonald's,20794,MD,McDonalds
2016-03-21T00:08:16Z,2018-06-22T18:18:01Z,3340 Mall Loop Dr,Fast Food Restaurant,Joliet,US,us/il/joliet/3340mallloopdr/-864103396,41.579390000000004,-88.165058,Taco Bell,60431,IL,Taco Bell
2016-03-29T04:53:40Z,2018-06-22T18:17:58Z,270 E Army Trail Rd,Fast Food,Glendale Heights,US,us/il/glendaleheights/270earmytrailrd/-864103396,41.935996,-88.071188,Taco Bell,60139,IL,Taco Bell
2016-04-02T05:24:08Z,2018-06-22T18:17:56Z,1882 S West Ave,Fast Food Restaurants,Freeport,US,us/il/freeport/1882swestave/-864103396,42.272672,-89.63141,Taco Bell,61032,IL,Taco Bell
2015-10-24T00:23:58Z,2018-06-22T18:17:49Z,7053 Arundel Mills Cir,Fast Food Restaurant,Hanover,US,us/md/hanover/7053arundelmillscir/-1161002137,39.153002,-76.72381700000001,McDonald's,21076,MD,McDonalds
2017-06-19T15:29:16Z,2018-06-22T18:17:31Z,4396 Montgomery Rd,Fast Food Restaurant,Ellicott City,US,us/md/ellicottcity/4396montgomeryrd/-1161002137,39.250777,-76.813101,McDonald's,21043,MD,McDonalds
2015-11-06T09:52:31Z,2018-06-22T18:17:30Z,226 Belle Hill Rd,Fast food restaurants,Elkton,US,us/md/elkton/226bellehillrd/-1161002137,39.635133,-75.805571,McDonald's,21921,MD,McDonalds
2015-10-23T02:34:16Z,2018-06-22T18:17:27Z,2222 Dundalk Ave,Fast Food Restaurant Saint Helena,Dundalk,US,us/md/dundalk/2222dundalkave/-1161002137,39.264905999999996,-76.527427,McDonald's,21222,MD,McDonalds
2016-04-06T02:22:15Z,2018-06-22T18:17:25Z,10 Maryland Ave,Fast Food Restaurant,Crisfield,US,us/md/crisfield/10marylandave/-1161002137,37.991003000000006,-75.844143,McDonald's,21817,MD,McDonalds
2015-11-02T15:28:59Z,2018-06-22T18:17:24Z,7244 Cradlerock Way,Fast Food Restaurant,Columbia,US,us/md/columbia/7244cradlerockway/-1161002137,39.185679,-76.84341500000001,McDonald's,21045,MD,McDonalds
2016-03-28T05:53:35Z,2018-06-22T18:17:21Z,6095 Daybreak Cir,Fast Food,Clarksville,US,us/md/clarksville/6095daybreakcir/-1161002137,39.210178000000006,-76.937833,McDonald's,21029,MD,McDonalds
2015-10-23T01:32:49Z,2018-06-22T18:17:20Z,875 Washington Ave,Fast Food Restaurant,Chestertown,US,us/md/chestertown/875washingtonave/-1161002137,39.225371,-76.07090699999999,McDonald's,21620,MD,McDonalds
2016-04-01T06:29:06Z,2018-06-22T18:17:18Z,6447 Baltimore National Pike,Fast Food Restaurant,Catonsville,US,us/md/catonsville/6447baltimorenationalpike/-1161002137,39.284946000000005,-76.759683,McDonald's,21228,MD,McDonalds
2015-10-19T17:23:14Z,2018-06-22T18:17:06Z,801 Gravenstein Ave,Fast Food Restaurant,Sebastopol,US,us/ca/sebastopol/801gravensteinave/-1161002137,38.394034999999995,-122.81868899999999,McDonald's,95472,CA,McDonalds
2016-03-26T04:08:20Z,2018-06-22T18:16:55Z,5001 Mckinney Ranch Pkwy,Fast Food Restaurants,McKinney,US,us/tx/mckinney/5001mckinneyranchpkwy/-1161002137,33.158926,-96.68084499999999,McDonald's,75070,TX,McDonalds
2017-11-25T02:06:00Z,2018-06-22T18:16:53Z,6363 Hearne Ave,Fast Food Restaurants,Shreveport,US,us/la/shreveport/6363hearneave/-2061630068,32.448789,-93.781072,Burger King,71108,LA,Burger King
2017-07-24T21:48:24Z,2018-06-22T18:16:49Z,6020 Old Boyce Rd,Fast Food Restaurant,Alexandria,US,us/la/alexandria/6020oldboycerd/-2061630068,31.345107000000002,-92.517004,Burger King,71303,LA,Burger King
2016-04-03T02:10:52Z,2018-06-22T18:16:44Z,439 John Fitch Hwy,Fast food restaurants,Fitchburg,US,us/ma/fitchburg/439johnfitchhwy/-2061630068,42.582414,-71.77521800000001,Burger King,1420,MA,Burger King
2015-11-25T18:16:56Z,2018-06-22T18:16:41Z,489 State St,Fast Food Restaurants,Springfield,US,us/ma/springfield/489statest/-2061630068,42.108163,-72.576647,Burger King,1109,MA,Burger King
2016-11-06T05:20:38Z,2018-06-22T18:16:36Z,5938 Highway 167 N,Fast Food Restaurants,Winnfield,US,us/la/winnfield/5938highway167n/-2061630068,31.936107,-92.653639,Burger King,71483,LA,Burger King
2017-07-03T19:45:06Z,2018-06-22T18:16:29Z,1020 E Madison Ave,Fast Food Restaurant,Bastrop,US,us/la/bastrop/1020emadisonave/-2061630068,32.78127,-91.901043,Burger King,71220,LA,Burger King
2016-03-30T04:25:56Z,2018-06-22T18:16:27Z,7004 Siegen Ln,Fast Food Restaurant,Baton Rouge,US,us/la/batonrouge/7004siegenln/-2061630068,30.385666999999998,-91.06455799999999,Burger King,70809,LA,Burger King
2016-06-20T15:28:58Z,2018-06-22T18:16:27Z,6703 Pines Rd,Fast Food Restaurant,Shreveport,US,us/la/shreveport/6703pinesrd/-2061630068,32.448172,-93.86524200000001,Burger King,71129,LA,Burger King
2016-03-30T04:05:58Z,2018-06-22T18:16:21Z,2192 S Sherwood Forest Blvd,Fast Food Restaurant,Baton Rouge,US,us/la/batonrouge/2192ssherwoodforestblvd/-2061630068,30.433078000000002,-91.057839,Burger King,70816,LA,Burger King
2015-10-23T00:42:01Z,2018-06-22T18:16:14Z,5131 Main St,Fast Food Restaurant,Zachary,US,us/la/zachary/5131mainst/-2061630068,30.647977,-91.151824,Burger King,70791,LA,Burger King
2017-06-19T15:59:26Z,2018-06-22T18:16:12Z,3701 Bragg Blvd,Fast Food Restaurants,Fayetteville,US,us/nc/fayetteville/3701braggblvd/-1161002137,35.07857,-78.940747,McDonald's,28303,NC,McDonalds
2015-11-06T10:29:12Z,2018-06-22T18:16:12Z,4383 La Highway 1 S,Fast Food Restaurants,Port Allen,US,us/la/portallen/4383lahighway1s/-2061630068,30.406769,-91.229842,Burger King,70767,LA,Burger King
2017-06-19T15:56:37Z,2018-06-22T18:16:07Z,6728 Kalamazoo Ave SE,Fast Food Restaurant,Grand Rapids,US,us/mi/grandrapids/6728kalamazooavese/-864103396,42.842144,-85.62473100000001,Taco Bell,49508,MI,Taco Bell
2016-04-01T06:53:23Z,2018-06-22T18:16:07Z,943 Creswell Ln,Fast Food Restaurant,Opelousas,US,us/la/opelousas/943creswellln/-2061630068,30.519384000000002,-92.07499399999999,Burger King,70570,LA,Burger King
2015-10-19T15:29:37Z,2018-06-22T18:16:01Z,2919 S Lewis St,Fast Food Restaurants,New Iberia,US,us/la/newiberia/2919slewisst/-2061630068,29.968869,-91.835925,Burger King,70560,LA,Burger King
